Date,Close,High,Low,Open,Volume
2020-05-07,175.4160004,176.323651,174.441463,175.9605849,28316000
2020-05-08,176.4478302,176.7535731,175.1866772,176.7344605,30877800
2020-05-11,178.4160309,179.1516975,174.699429,174.9860448,30892700
2020-05-12,174.3745575,178.7026302,174.1739265,178.4733376,32038200
2020-05-13,171.7375793,175.8459082,168.6706598,174.4127713,44711500
2020-05-14,172.4828033,172.6356748,167.8489882,169.6260785,41873900
2020-05-15,174.9955902,178.7217407,169.1101706,171.0783431,46610400
2020-05-18,176.6676025,177.9000941,175.7599519,177.4701559,35264500
2020-05-19,175.4446411,178.2822536,175.3108822,176.7822299,26799100
2020-05-20,177.8781586,178.0601972,176.2302503,177.06378,31261300
2020-05-21,175.7416534,178.8458564,175.607522,177.6290834,29119500
2020-05-22,175.8182983,176.7284914,174.8889541,175.5117185,20826900
2020-05-26,173.9596405,178.6829963,173.509339,178.5296991,36073600
2020-05-27,174.1895447,174.3620077,169.1979268,172.6470262,39517100
2020-05-28,173.7967224,176.4314578,172.8194856,173.164397,33810200
2020-05-29,175.5691681,176.5464194,172.8482088,175.0709595,42130400
2020-06-01,175.1668243,175.3296972,173.8542515,174.8889713,22622400
2020-06-02,177.1596222,177.2458464,173.7488396,176.5272822,30794600
2020-06-03,177.5907745,178.146466,175.8853831,177.0734147,27311000
2020-06-04,175.2530212,178.0506295,174.6590128,176.5751841,28761800
2020-06-05,179.3536682,179.8614525,174.3812003,174.9656333,39893600
2020-06-08,180.4649963,180.6470349,176.7093027,178.146431,33211600
2020-06-09,181.8446503,182.7069215,179.4111047,180.1200933,29783900
2020-06-10,188.5895844,190.1991759,183.003943,183.1189232,43872300
2020-06-11,178.4625854,187.5548072,178.2709713,185.0350524,52854700
2020-06-12,179.8710175,183.6841945,177.4183057,182.5536458,43373600
2020-06-15,181.0207062,182.8219119,176.2973363,176.8434521,32770200
2020-06-16,185.456665,187.3824121,183.4351035,184.8051591,42556700
2020-06-17,186.0985565,188.0913764,185.5716065,186.8554377,25687800
2020-06-18,188.0913849,188.2542577,185.8686191,185.8686191,23061600
2020-06-19,186.9703979,190.9368717,186.2230924,190.2662147,44441100
2020-06-22,192.1632385,192.3452625,187.0470502,187.5835758,32818900
2020-06-23,193.447113,195.4016017,192.9872213,193.6195615,30917400
2020-06-24,189.5476532,194.7308998,188.3213048,193.1500644,36740600
2020-06-25,191.9428711,192.2015583,187.2769988,189.50934,27803900
2020-06-26,188.1009521,191.5117346,186.7117309,191.3584374,54675800
2020-06-29,190.1225433,190.2087675,185.4375045,187.5740317,26701600
2020-06-30,194.980011,195.8327067,189.4518672,189.5859986,34310300
2020-07-01,196.1201477,197.7009979,193.3129635,194.6255363,32061200
2020-07-02,197.6147308,199.3009708,196.4075482,197.0590394,29315800
2020-07-06,201.8686371,202.2806215,199.368033,200.0770217,31897600
